model_harness,model,harness,eval_name,round,field,field_score,field_passed,kit,assay_type,task_family,time_horizon,source_prefix
xai_grok-4.20-0309-reasoning_pi,xai/grok-4.20-0309-reasoning,pi,gse149609_deg_count_log_transform,r3,n_deg,0.0,False,methylseq,methylseq,differential_expression,long,gse149609
xai_grok-4.20-0309-reasoning_pi,xai/grok-4.20-0309-reasoning,pi,gse149609_deg_count_log_transform,r3,n_up,0.0,False,methylseq,methylseq,differential_expression,long,gse149609
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r1,gene_coverage_diff_mb,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r1,genome_recommendation_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r1,mean_chr_size_diff_kb,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r2,gene_coverage_diff_mb,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r2,genome_recommendation_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r2,mean_chr_size_diff_kb,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r3,gene_coverage_diff_mb,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r3,genome_recommendation_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001a_reference_genome_selection,r3,mean_chr_size_diff_kb,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r1,gene_annotation_impact_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r1,gene_count_diff,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r1,overlapping_gene_count,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r1,protein_coding_gene_diff,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r2,gene_annotation_impact_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r2,gene_count_diff,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r2,overlapping_gene_count,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r2,protein_coding_gene_diff,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r3,gene_annotation_impact_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r3,gene_count_diff,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r3,overlapping_gene_count,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_001b_gtf_gene_count_implications,r3,protein_coding_gene_diff,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,biological_explanation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,dup_rate_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,dup_rate_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,dup_rate_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,dup_rate_pol2,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,k4r1_spike_fraction,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,mark_rank_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r1,unique_reads_ratio_k27_vs_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,biological_explanation_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,dup_rate_k27,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,dup_rate_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,dup_rate_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,dup_rate_pol2,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,k4r1_spike_fraction,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,mark_rank_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r2,unique_reads_ratio_k27_vs_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,biological_explanation_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,dup_rate_k27,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,dup_rate_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,dup_rate_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,dup_rate_pol2,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,k4r1_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,mark_rank_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002b_duplicate_rate_interpretation,r3,unique_reads_ratio_k27_vs_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r1,contamination_prediction_code,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r1,spike_organism_rationale_code,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r1,spike_rate_k4_pct,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r1,spike_rate_pol2_pct,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r1,spike_rate_ratio_pol2_vs_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r2,contamination_prediction_code,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r2,spike_organism_rationale_code,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r2,spike_rate_k4_pct,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r2,spike_rate_pol2_pct,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r2,spike_rate_ratio_pol2_vs_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r3,contamination_prediction_code,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r3,spike_organism_rationale_code,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r3,spike_rate_k4_pct,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r3,spike_rate_pol2_pct,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002c_spike_in_organism_biochemistry,r3,spike_rate_ratio_pol2_vs_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r1,dup_rate_range_histone,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r1,n_samples_to_exclude,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r1,pbc1_highest_dup,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r1,qc_assessment_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r2,dup_rate_range_histone,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r2,n_samples_to_exclude,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r2,pbc1_highest_dup,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r2,qc_assessment_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r3,dup_rate_range_histone,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r3,n_samples_to_exclude,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r3,pbc1_highest_dup,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002d_library_qc_triage,r3,qc_assessment_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r1,igg_control_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r1,igg_spike_in_fraction,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r1,igg_to_k4me3_dup_ratio,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r1,k4me3_r1_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r2,igg_control_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r2,igg_spike_in_fraction,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r2,igg_to_k4me3_dup_ratio,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r2,k4me3_r1_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r3,igg_control_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r3,igg_spike_in_fraction,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r3,igg_to_k4me3_dup_ratio,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002e_igg_control_interpretation,r3,k4me3_r1_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r1,dup_rate_range,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r1,duplicate_handling_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r1,highest_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r1,highest_dup_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r2,dup_rate_range,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r2,duplicate_handling_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r2,highest_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r2,highest_dup_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r3,dup_rate_range,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r3,duplicate_handling_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r3,highest_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002f_duplicate_handling,r3,highest_dup_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r1,layout_effect_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r1,pe_mean_dup_rate,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r1,se_mean_dup_rate,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r1,se_mean_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r2,layout_effect_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r2,pe_mean_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r2,se_mean_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r2,se_mean_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r3,layout_effect_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r3,pe_mean_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r3,se_mean_dup_rate,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002g_se_pe_duplicate_artifacts,r3,se_mean_spike_fraction,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,concordance_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,frac_rep1_in_rep2,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,frac_rep2_in_rep1,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,jaccard_index,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,mean_domain_width,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,n_peaks_merged,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,n_peaks_rep1,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r1,n_peaks_rep2,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,concordance_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,frac_rep1_in_rep2,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,frac_rep2_in_rep1,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,jaccard_index,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,mean_domain_width,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,n_peaks_merged,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,n_peaks_rep1,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r2,n_peaks_rep2,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,concordance_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,frac_rep1_in_rep2,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,frac_rep2_in_rep1,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,jaccard_index,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,mean_domain_width,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,n_peaks_merged,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,n_peaks_rep1,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_002h_replicate_concordance,r3,n_peaks_rep2,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r1,multimap_explanation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r1,n_aligned_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r1,n_aligned_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r1,pct_multimapped_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r1,pct_multimapped_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r2,multimap_explanation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r2,n_aligned_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r2,n_aligned_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r2,pct_multimapped_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
xai_grok-4.3_pi,xai/grok-4.3,pi,zebrafish_004a_alignment_small_data,r2,pct_multimapped_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
